gene	missense	nonsense	synonymous	undoStop	dS	dN	dStop	dN_dS	dStop_dS	dS_min	dN_min	dStop_min	dN_dS_min	dStop_dS_min	dS_max	dN_max	dStop_max	dN_dS_max	dStop_dS_max	CI
E	177	0	82	0	5.761461443878445	5.6489187426975045	0.0	0.980466292749296	0.0	4.496750395222201	4.819134068628944	0.0	0.7570455367744092	0.0	7.026172492534689	6.510618211922547	0.0	1.3021294562745833	0.0	95
M	383	0	491	0	12.329521142492126	3.7945595725047263	0.0	0.3077621205763831	0.0	11.224635337462281	3.418075855128278	0.0	0.26880180050364444	0.0	13.409295906498564	4.180950756127923	0.0	0.3526278604804619	0.0	95
N	1754	0	1118	0	15.893604402215685	8.50004906670276	0.0	0.5348094020458815	0.0	14.94112542641206	8.083284973352454	0.0	0.4953643536127434	0.0	16.86029948213578	8.92165925416179	0.0	0.577157639695142	0.0	95
ORF1a	9108	1	7463	0	13.267476540362455	4.634057396321424	0.00563673328308365	0.3492794867376359	0.000424853457696761	12.936811842987751	4.532808228351731	0.0	0.33871824686102747	0.0	13.59814123773716	4.735815354079909	0.016910199849250948	0.36017040667514993	0.0012962720174942467	95
ORF1b	3863	3	3729	0	10.736090428917679	3.2310546050992333	0.031605838946969236	0.30095262577114495	0.002943887177201754	10.390600793232476	3.123994033146683	0.0	0.28738316854535134	0.0	11.09309638579239	3.3423181409116394	0.07374695754292822	0.31529955168102913	0.006839722918246319	95
ORF3a	1735	13	652	0	15.263887328164257	14.277394720260578	1.210270542015007	0.9353708143479645	0.07928979793907866	14.116754691538416	13.58615486060531	0.5585864040069264	0.8575443610516298	0.03860706522352353	16.43443083492532	14.960405533967569	1.8642821233730829	1.023185021916967	0.12684811251694095	95
ORF6	172	9	124	2	17.707303977288955	8.051416721669078	2.8569251866524454	0.4546946690470593	0.16134162435550226	14.708486368231956	6.83434210095166	1.2697445274010868	0.3631050094143243	0.06586456434594988	20.991723263399006	9.315301904721784	4.761541977754075	0.57669069782239	0.2829182423041938	95
ORF7a	619	38	218	1	11.837924692336133	11.89993290667879	7.137933042431259	1.00523809839598	0.6029716549094415	10.317457300659932	10.957934986763991	4.883848923768756	0.8658661888242302	0.40782554070078064	13.46699689770349	12.880379721283989	9.392017161093762	1.1744683909383913	0.8251231340468961	95
ORF7b	186	21	69	0	8.968295127096342	12.995233683645694	12.17052646220182	1.4490194066409086	1.3570613243347025	6.888690459943566	11.178695641845758	6.954586549829612	1.1134745901261363	0.7754636139055443	11.177875085946164	14.881638573207166	17.38646637457403	1.9314977109844371	2.135255443923013	95
ORF8	739	122	188	10	11.88495364868076	14.534992354869404	21.54468314305139	1.2229742567387127	1.8127696396563455	10.17807200764682	13.413890102870004	17.659576346763433	1.0454259824282959	1.4191255600022963	13.655053128271511	15.695431527991587	25.606385702806982	1.4475862494448397	2.2772724685299917	95
ORF9b	423	5	111	0	5.041036764144874	8.967092677764676	1.214169847791668	1.7788191392581107	0.24085716978452376	4.132741851686338	8.09794185084186	0.24283396955833358	1.4529721073427901	0.04905531347904978	6.040161167849263	9.836243504687493	2.428339695583336	2.211328060585026	0.4910536992137534	95
S	4453	1	1911	0	11.529785308881307	7.95442587345933	0.01925968097494046	0.6899023407948538	0.0016704284129301934	11.010914803091776	7.682907182067949	0.0	0.6525023335990098	0.0	12.060722570619431	8.229517179211124	0.057779042924821375	0.7300460244088928	0.005143161166127174	95
S1	2908	1	1098	0	12.7629822370206	9.762121799187057	0.041873697204595786	0.7648778019036038	0.0032808709145685385	12.007432286741603	9.352569234021713	0.0	0.7103233296905975	0.0	13.530156032688504	10.178388340830521	0.12562109161378737	0.8229726110574656	0.010195461125083743	95
