gene	missense	nonsense	synonymous	undoStop	dS	dN	dStop	dN_dS	dStop_dS	dS_min	dN_min	dStop_min	dN_dS_min	dStop_dS_min	dS_max	dN_max	dStop_max	dN_dS_max	dStop_dS_max	CI
E	1960	1	982	0	68.99701387669064	62.55299850670683	0.7337941560633412	0.9066044310047916	0.010635158173290742	64.78131038116983	59.80832612324928	0.0	0.8397327921014369	0.0	73.49376427191285	65.36150048047733	2.2013824681900234	0.9800018230191153	0.033190684961377594	95
M	4436	8	6119	0	153.65446002221856	43.94952027057693	0.9750936699356679	0.28602827580938295	0.006346016053127704	149.8124707456375	42.64173472600611	0.36566012622587546	0.2750659323680719	0.002375475972015182	157.52156033982303	45.247398348901	1.7064139223874188	0.2971237695674382	0.011129354740858636	95
N	19073	26	11486	0	163.2861718817973	92.42955293570223	0.9925391594873014	0.5660586678620398	0.006078525499426857	160.28621851061877	91.09203096169428	0.6489679119724663	0.5527004731711667	0.003938740049672698	166.25733764213993	93.77192100381892	1.3742849900593404	0.5796023268435384	0.008503814832375296	95
ORF1a	99809	102	74250	5	131.99921387135365	50.78180002958333	0.5749467948745323	0.38471289745009574	0.004355683477288547	131.05521949336458	50.47648799707372	0.45657539592977564	0.3810723427291325	0.003468489739074821	132.92191948724025	51.08861299196988	0.6933181938192889	0.3884377953913623	0.005263583980286088	95
ORF1b	43747	78	40758	2	117.34555476047915	36.590459696939206	0.8217518126212001	0.31181802984890333	0.007002837170087317	116.19960882511579	36.24249192782546	0.6426520585883745	0.3075948644916585	0.005495041547428178	118.48279147794294	36.94344593036323	1.0113868463030156	0.3162347380010245	0.008612371048254535	95
ORF3a	15106	144	5855	1	137.07064464172043	124.30796809467222	13.406073696166233	0.9068897897109356	0.09780411941015854	133.6058358617077	122.30008088329262	11.264825814139682	0.8798706266457671	0.0819516769407082	140.55886429186842	126.2831448484074	15.640419312193938	0.9349920636796456	0.11430333385332424	95
ORF6	1906	165	1544	3	220.4844946849528	89.22093181105386	52.37696175529483	0.40465853137899965	0.23755394605019972	209.48883011841048	85.19522345021932	44.75849459088831	0.37878979903615473	0.20143905919494864	231.7657609285482	93.38707185889426	60.6303011834019	0.4322514499003491	0.27657919939594716	95
ORF7a	7529	812	2299	58	124.84123333798517	144.74086406201067	152.5263586961627	1.1593995044101402	1.221762671017716	119.79110950134637	141.43425911863628	142.00729947573768	1.1070194065674857	1.1276949075293172	129.8370547677784	148.10514234742067	163.0454179165877	1.2160158258097493	1.3227597166434923	95
ORF7b	1695	148	638	1	82.92423610271689	118.4243069558035	85.77323411456521	1.4281024766886397	1.034356638610687	76.42547151786448	112.69522543935756	72.44360989405845	1.3092256456688296	0.8577293388477711	89.42300068756931	124.29312216777252	100.26195609337691	1.5653249547240051	1.230302848984758	95
ORF8	8667	1449	1616	4229	102.16002710780909	170.46654768559284	255.8872612646022	1.6686227726398324	2.504768924880622	97.10260002326407	166.67053479724402	242.99577053146487	1.582639301387575	2.3336374549947543	107.21745419235408	174.2428921133803	269.30853928814236	1.7626212043424985	2.691037373892897	95
ORF9b	4185	150	1439	1	65.35181895139165	88.71698074809733	36.42509543375004	1.3575288671625891	0.5573692671177651	62.081957266540925	86.02473306470226	30.597080164350032	1.2814253994619234	0.4660556403232028	68.66709538186531	91.38802963083575	42.25311070315004	1.4402874340838465	0.6526370286011972	95
S	38221	41	19774	1	119.30401606374619	68.27444673467079	0.7896469199725589	0.5722728285876862	0.006618779032137837	117.63277036486595	67.56171016976842	0.5585307482732733	0.5625343040112503	0.004668784318138919	120.9452457072043	68.98718329957318	1.0400227726467848	0.5825089078814363	0.008666158236840815	95
S1	22595	17	11220	1	130.41954526354382	75.85114926156518	0.7118528524781284	0.5815934192094431	0.005458176157873114	128.0131186719052	74.8205538721737	0.3768632748413621	0.5685508353974055	0.002939605176572816	132.8140574136588	76.88854255214076	1.0468424301148946	0.5950867310485886	0.00814585000952706	95
