gene	missense	nonsense	synonymous	undoStop	dS	dN	dStop	dN_dS	dStop_dS	dS_min	dN_min	dStop_min	dN_dS_min	dStop_dS_min	dS_max	dN_max	dStop_max	dN_dS_max	dStop_dS_max	CI
E	582	0	289	0	20.30563850342525	18.57441078107315	0.0	0.914741527479667	0.0	18.05726330581415	17.042500613561963	0.0	0.798911774980083	0.0	22.6242754259617	20.106320948584337	0.0	1.0533515318129953	0.0	95
M	1164	1	1878	0	47.15853504195562	11.532290711215408	0.12188670874195849	0.24454302282620638	0.0025846160961853315	44.97387447291934	10.8585830064365	0.0	0.2270043443880773	0.0	49.318084569968505	12.235720814734561	0.36566012622587546	0.2631782752505813	0.007979028540223646	95
N	5895	11	3450	0	49.04555920182837	28.56772477093088	0.4199204136292429	0.5824732195094618	0.008561843731890586	47.38227502020114	27.80204190175241	0.1908729152860195	0.5586687726771046	0.0038985271981605064	50.70884338345559	29.33340764010935	0.6871424950296702	0.6081186333461432	0.0140511194742009	95
ORF1a	28295	48	21386	0	38.019329129330224	14.396207073881717	0.27056319758801517	0.3786549474587042	0.007116464277095507	37.47888790351351	14.21202517033886	0.1916489316248441	0.3719570170509879	0.005056659001504075	38.57577025985863	14.579892907380502	0.3551141968342699	0.38544750022704166	0.009327329638284238	95
ORF1b	14263	26	11781	0	33.91844498339479	11.929726076243947	0.27391727087373335	0.3517179541127046	0.008075761462762607	33.27641007707979	11.72313262880426	0.17883637204160116	0.34321449157886796	0.005152673433739128	34.55760080941241	12.136319523683634	0.3898053470126206	0.3605818068336293	0.011360343642173119	95
ORF3a	4988	39	1689	0	39.5409596583887	41.04648119000563	3.630811626045021	1.0380749871683381	0.09182406439836462	37.644679177435776	39.87775093920159	2.5136388180311684	0.9835270199094766	0.06383379207037251	41.413829269206396	42.24792189845407	4.841082168060028	1.09735208925004	0.1223605638942667	95
ORF6	525	34	441	0	62.975169790197015	24.575545226024804	10.792828482909238	0.3902418255940985	0.17138228477772674	56.97753457208301	22.467899656878583	7.301031032556249	0.34398164422861705	0.11515172989536845	68.97280500831101	26.682020531112645	14.602062065112499	0.4431270112136697	0.23478127009834382	95
ORF7a	1546	95	693	1	37.631567943985964	29.720995595679174	17.844832606078146	0.7897889250832822	0.4741984876271942	34.807842788015876	28.029244229301575	14.275866084862518	0.7219709385728088	0.3764365569364812	40.5638979136472	31.66266477754437	21.60163947051565	0.8684866739692078	0.5817678729697533	95
ORF7b	505	44	186	0	24.175404255651006	35.282758119575675	25.50015068270858	1.459448526546493	1.0547972812801223	20.796046671527748	32.208616818068094	17.966015253726496	1.2408357721751253	0.7317195126083085	27.684737131471316	38.49663311660633	33.034286111690655	1.735877337592438	1.4383789549433352	95
ORF8	2376	348	613	44	38.75253503532609	46.73226229386969	61.45532568673676	1.2059149743692748	1.5858401426052573	35.65486094604228	44.66707393492343	54.92128243843428	1.1022726091686712	1.3879091934688446	41.91342696316672	48.77778219225456	68.16596469850685	1.321323766341508	1.8101153589402459	95
ORF9b	1340	55	451	1	20.482050275939983	28.406392879916467	13.355868325708348	1.3868920590086196	0.6520767279532228	18.620045705399985	26.880079232637375	9.956192751891678	1.2495827782423714	0.48088599435641294	22.38946959210291	29.932706527195563	16.998377869083352	1.5471514970906157	0.8448775565019068	95
S	10753	16	5862	0	35.367661685328216	19.208161108759978	0.30815489559904735	0.5430995489511883	0.008712899889756669	34.426454721337905	18.791951535771872	0.17333712877446414	0.5253522042902737	0.004839073154290318	36.27870175944704	19.61901176020746	0.462232343398571	0.5617328229024094	0.013212952406098405	95
S1	6433	7	3390	0	39.40483586839693	21.595505341874254	0.2931158804321705	0.5480420071789733	0.007438576356747431	38.033222112505825	20.99460444708248	0.08374739440919157	0.5251853587349298	0.0021714099635595386	40.75320193351022	22.18641919665483	0.5443580636597453	0.5724390232365628	0.013605796465587254	95
