gene	missense	nonsense	synonymous	undoStop	dS	dN	dStop	dN_dS	dStop_dS	dS_min	dN_min	dStop_min	dN_dS_min	dStop_dS_min	dS_max	dN_max	dStop_max	dN_dS_max	dStop_dS_max	CI
E	43	0	14	0	0.9836641489548564	1.3723361917287722	0.0	1.39512677491284	0.0	0.4918320744774282	0.9574438546944922	0.0	0.7872585359238607	0.0	1.5457579483576316	1.8191433239195354	0.0	2.8389207629040345	0.0	95
M	99	0	127	0	3.189102209972505	0.9808391584281145	0.0	0.30755964965969873	0.0	2.636659307457583	0.7826898334931419	0.0	0.23515865479316847	0.0	3.7415451124874273	1.188895949609836	0.0	0.39806895132272146	0.0	95
N	450	1	277	0	3.9378608402627413	2.1807423489260214	0.0381745830572039	0.5537885764344375	0.009694243805389736	3.4687294044191654	1.9578220199246947	0.0	0.47835608427787846	0.0	4.406992276106317	2.4182009602535217	0.11452374917161169	0.6465175911373419	0.0318415675979402	95
ORF1a	2249	4	1589	0	2.8248720652064776	1.144268234994168	0.0225469331323346	0.4050690468739972	0.007981576726975274	2.6684285524700586	1.0877925684382086	0.00563673328308365	0.37888526125680666	0.001926265629804766	2.98487111232327	1.2032878504940896	0.0450938662646692	0.43373872772148603	0.016710334275173842	95
ORF1b	1077	2	854	0	2.4587345739596937	0.9008143436945054	0.02107055929797949	0.3663731552136512	0.00856967625588239	2.2859897561170923	0.843938414844713	0.0	0.3351583970224916	0.0	2.6373095294044817	0.9585266832626771	0.05267639824494873	0.40125261436830806	0.021807872035064204	95
ORF3a	407	4	138	0	3.2307000786605333	3.349221700948735	0.3723909360046176	1.036686049278007	0.11526632833061155	2.692250065550444	3.0200598630176554	0.0930977340011544	0.8607374436738396	0.025656053725200637	3.7925609619058434	3.6948416307763687	0.7447818720092352	1.2665351265427578	0.24661633038177355	95
ORF6	42	6	37	0	5.283631025481382	1.9660436180819842	1.9046167911016303	0.3721008542421566	0.36047498054202304	3.71282180168962	1.4043168700585602	0.6348722637005434	0.24585235012428205	0.11114645233379043	6.997241087799668	2.621391490775979	3.4917974503529887	0.5710194630336666	0.7113372949362587	95
ORF7a	133	5	62	0	3.3667492244258725	2.5568514969115976	0.9392017161093762	0.759442217543724	0.27896396598102347	2.5522131217421937	2.114689207971998	0.18784034322187523	0.5674110460461607	0.05670742915024083	4.23558773395513	3.0182382331963975	1.8784034322187524	1.0479160583731146	0.5863248043673613	95
ORF7b	44	4	7	0	0.9098270418793389	3.0741413015075834	2.3181955166098707	3.378819445899999	2.5479518742610745	0.2599505833940968	1.9562717373230076	0.5795488791524677	1.612618371906818	0.40535597999608	1.6896787920616296	4.54134510449984	4.636391033219741	10.21324968874318	8.917831559913761	95
ORF8	144	17	29	2	1.833317318147564	2.8322583208405874	3.002127978949784	1.5448816704041075	1.6375386569648618	1.2011389325794384	2.3405468068057633	1.5893618712087092	1.0594965509866008	0.8086297702349704	2.5287135422725022	3.3436382954368047	4.591489850158493	2.4423077240798268	2.957768785244491	95
ORF9b	121	2	34	0	1.544101351179511	2.5650548794551438	0.48566793911666717	1.6611959295908556	0.31453112760096624	1.0445391493273162	2.119880065665408	0.0	1.1799219940665995	0.0	2.0890782986546323	3.0314284939015335	1.214169847791668	2.5019957092085785	0.8911715282027377	95
S	871	2	471	0	2.841721025893823	1.5558735539598196	0.03851936194988092	0.5475110117364325	0.013554941389000421	2.582285772999058	1.4379772800661939	0.0	0.4893981141961008	0.0	3.107189656762885	1.6755561350336519	0.0962984048747023	0.6120179228174039	0.03477519545988581	95
S1	536	1	262	0	3.045447491893804	1.7993456961362664	0.041873697204595786	0.5908312984957582	0.013749604061817768	2.6848176887029442	1.6281392959441963	0.0	0.5092301454481464	0.0	3.417410544338849	1.9772660728064568	0.12562109161378737	0.6860655924748023	0.044474027953040195	95
